order_id,order_date,warehouse,carrier,dest_province,ship_mode,category,order_value,pickup_date,pickup_days,pickup_on_time,promised_delivery_date,actual_delivery_date,on_time,days_late,accuracy_status,shipping_cost
ORD-037733,2025-04-26,Calgary,BudgetHaul,AB,Priority,Apparel,50.34,2025-04-29,3,False,2025-04-28,2025-04-28,True,0,accurate,17.75
ORD-037734,2024-05-20,Toronto,BudgetHaul,ON,Express,Home & Kitchen,61.8,2024-05-25,5,False,2024-05-23,2024-05-23,True,0,accurate,19.27
ORD-037735,2024-04-21,Montreal,Maple Freight,NL,Priority,Home & Kitchen,85.73,2024-04-24,3,False,2024-04-23,2024-04-21,True,0,accurate,27.36
ORD-037736,2024-11-22,Toronto,Maple Freight,ON,Standard,Electronics,110.89,2024-11-23,1,True,2024-11-28,2024-11-26,True,0,accurate,8.97
ORD-037737,2025-10-24,Montreal,Maple Freight,QC,Express,Home & Kitchen,136.14,2025-10-25,1,True,2025-10-27,2025-10-26,True,0,accurate,23.48
ORD-037738,2025-02-24,Toronto,Maple Freight,ON,Priority,Apparel,31.62,2025-02-25,1,True,2025-02-26,2025-02-25,True,0,accurate,13.79
ORD-037739,2024-01-13,Montreal,Prairie Express,QC,Express,Apparel,36.26,2024-01-15,2,True,2024-01-16,2024-01-15,True,0,accurate,23.83
ORD-037740,2025-05-06,Vancouver,CanParcel,AB,Priority,Apparel,51.84,2025-05-07,1,True,2025-05-08,2025-05-08,True,0,accurate,21.4
ORD-037741,2024-12-12,Calgary,NorthStar Logistics,AB,Express,Health & Personal Care,32.2,2024-12-14,2,True,2024-12-15,2024-12-15,True,0,accurate,21.33
ORD-037742,2025-12-07,Toronto,CanParcel,ON,Express,Health & Personal Care,15.79,2025-12-07,0,True,2025-12-10,2025-12-10,True,0,accurate,18.57
ORD-037743,2025-03-18,Calgary,BudgetHaul,AB,Priority,Electronics,150.29,2025-03-21,3,False,2025-03-20,2025-03-18,True,0,accurate,17.07
ORD-037744,2024-01-20,Montreal,Prairie Express,ON,Standard,Apparel,71.28,2024-01-21,1,True,2024-01-26,2024-01-24,True,0,accurate,12.71
ORD-037745,2025-09-07,Calgary,Prairie Express,MB,Standard,Grocery,72.79,2025-09-12,5,False,2025-09-13,2025-09-11,True,0,accurate,12.03
ORD-037746,2024-05-01,Montreal,CanParcel,NL,Express,Apparel,48.78,2024-05-03,2,True,2024-05-04,2024-05-02,True,0,accurate,40.8
ORD-037747,2025-03-22,Toronto,NorthStar Logistics,QC,Standard,Electronics,176.45,2025-03-23,1,True,2025-03-28,2025-03-28,True,0,accurate,11.15
ORD-037748,2025-12-27,Vancouver,BudgetHaul,AB,Standard,Health & Personal Care,49.71,2025-12-30,3,False,2026-01-02,2025-12-31,True,0,accurate,10.46
ORD-037749,2025-12-01,Toronto,CanParcel,NS,Standard,Apparel,39.86,2025-12-02,1,True,2025-12-07,2025-12-07,True,0,accurate,15.38
ORD-037750,2025-11-28,Montreal,Prairie Express,QC,Express,Electronics,168.19,2025-11-29,1,True,2025-12-01,2025-11-29,True,0,accurate,19.77
ORD-037751,2024-11-06,Calgary,NorthStar Logistics,MB,Standard,Home & Kitchen,47.74,2024-11-07,1,True,2024-11-12,2024-11-11,True,0,accurate,10.84
ORD-037752,2025-06-30,Montreal,NorthStar Logistics,QC,Standard,Apparel,26.91,2025-07-01,1,True,2025-07-06,2025-07-06,True,0,accurate,7.81
ORD-037753,2024-06-12,Montreal,CanParcel,NB,Standard,Home & Kitchen,71.64,2024-06-13,1,True,2024-06-18,2024-06-17,True,0,accurate,17.58
ORD-037754,2025-05-01,Toronto,BudgetHaul,ON,Standard,Electronics,103.64,2025-05-03,2,True,2025-05-07,2025-05-07,True,0,accurate,9.62
ORD-037755,2024-02-10,Toronto,Prairie Express,ON,Standard,Grocery,26.18,2024-02-11,1,True,2024-02-16,2024-02-14,True,0,accurate,10.02
ORD-037756,2024-10-13,Calgary,CanParcel,MB,Standard,Apparel,86.18,2024-10-14,1,True,2024-10-19,2024-10-24,False,5,accurate,11.7
ORD-037757,2025-05-15,Montreal,BudgetHaul,QC,Standard,Electronics,64.02,2025-05-18,3,False,2025-05-21,2025-05-21,True,0,accurate,8.41
ORD-037758,2024-07-14,Montreal,NorthStar Logistics,PE,Express,Electronics,116.08,2024-07-16,2,True,2024-07-17,2024-07-17,True,0,accurate,43.1
ORD-037759,2024-01-14,Toronto,NorthStar Logistics,MB,Priority,Grocery,53.63,2024-01-15,1,True,2024-01-16,2024-01-18,False,2,accurate,21.8
ORD-037760,2024-11-09,Vancouver,BudgetHaul,AB,Priority,Apparel,54.84,2024-11-14,5,False,2024-11-11,2024-11-10,True,0,accurate,20.3
ORD-037761,2024-04-01,Montreal,Prairie Express,QC,Standard,Home & Kitchen,117.17,2024-04-03,2,True,2024-04-07,2024-04-05,True,0,accurate,9.08
ORD-037762,2024-07-31,Vancouver,CanParcel,BC,Express,Grocery,40.11,2024-08-01,1,True,2024-08-03,2024-08-03,True,0,accurate,24.62
ORD-037763,2024-11-21,Montreal,NorthStar Logistics,QC,Express,Electronics,76.34,2024-11-23,2,True,2024-11-24,2024-11-23,True,0,missing item,24.71
ORD-037764,2025-01-05,Montreal,NorthStar Logistics,NB,Priority,Apparel,127.36,2025-01-07,2,True,2025-01-07,2025-01-07,True,0,accurate,26.3
ORD-037765,2024-08-27,Toronto,Maple Freight,ON,Standard,Grocery,74.77,2024-08-28,1,True,2024-09-02,2024-09-02,True,0,accurate,8.1
ORD-037766,2025-04-12,Toronto,NorthStar Logistics,QC,Priority,Grocery,25.39,2025-04-13,1,True,2025-04-14,2025-04-14,True,0,accurate,16.66
ORD-037767,2025-12-14,Toronto,Maple Freight,ON,Express,Grocery,91.81,2025-12-15,1,True,2025-12-17,2025-12-16,True,0,accurate,25.35
ORD-037768,2025-03-14,Vancouver,Maple Freight,BC,Standard,Electronics,62.55,2025-03-15,1,True,2025-03-20,2025-03-26,False,6,accurate,8.08
ORD-037769,2025-06-10,Toronto,NorthStar Logistics,ON,Express,Home & Kitchen,198.8,2025-06-11,1,True,2025-06-13,2025-06-11,True,0,accurate,22.13
ORD-037770,2024-09-02,Montreal,CanParcel,ON,Standard,Electronics,85.99,2024-09-04,2,True,2024-09-08,2024-09-07,True,0,accurate,10.05
ORD-037771,2025-03-25,Calgary,NorthStar Logistics,AB,Express,Apparel,22.76,2025-03-26,1,True,2025-03-28,2025-03-26,True,0,accurate,22.6
ORD-037772,2025-04-07,Montreal,NorthStar Logistics,QC,Standard,Home & Kitchen,226.74,2025-04-08,1,True,2025-04-13,2025-04-12,True,0,accurate,11.28
ORD-037773,2025-12-30,Montreal,NorthStar Logistics,QC,Priority,Home & Kitchen,59.98,2025-12-31,1,True,2026-01-01,2026-01-01,True,0,accurate,16.24
ORD-037774,2024-10-27,Montreal,NorthStar Logistics,QC,Standard,Electronics,223.56,2024-10-28,1,True,2024-11-02,2024-11-02,True,0,accurate,10.12
ORD-037775,2024-07-24,Montreal,Prairie Express,NB,Express,Electronics,196.34,2024-07-26,2,True,2024-07-27,2024-08-09,False,13,accurate,39.25
ORD-037776,2025-05-09,Montreal,BudgetHaul,QC,Express,Electronics,51.11,2025-05-12,3,False,2025-05-12,2025-05-11,True,0,accurate,19.59
ORD-037777,2024-12-17,Toronto,CanParcel,ON,Standard,Electronics,68.71,2024-12-18,1,True,2024-12-23,2024-12-22,True,0,accurate,9.02
ORD-037778,2025-08-29,Vancouver,CanParcel,BC,Standard,Electronics,341.98,2025-09-01,3,False,2025-09-04,2025-09-04,True,0,accurate,11.25
ORD-037779,2025-09-01,Montreal,BudgetHaul,QC,Express,Apparel,28.75,2025-09-04,3,False,2025-09-04,2025-09-04,True,0,accurate,23.34
ORD-037780,2024-02-02,Toronto,CanParcel,ON,Priority,Grocery,47.6,2024-02-04,2,True,2024-02-04,2024-02-02,True,0,accurate,16.87
ORD-037781,2025-04-07,Montreal,CanParcel,QC,Standard,Home & Kitchen,124.33,2025-04-09,2,True,2025-04-13,2025-04-12,True,0,accurate,8.88
ORD-037782,2024-01-28,Montreal,NorthStar Logistics,QC,Standard,Apparel,123.39,2024-01-29,1,True,2024-02-03,2024-02-02,True,0,accurate,8.82
ORD-037783,2025-09-13,Calgary,Maple Freight,AB,Standard,Home & Kitchen,32.6,2025-09-19,6,False,2025-09-19,2025-09-17,True,0,accurate,9.26
ORD-037784,2025-05-31,Montreal,BudgetHaul,QC,Standard,Apparel,119.61,2025-06-03,3,False,2025-06-06,2025-06-05,True,0,accurate,10.26
ORD-037785,2024-06-09,Montreal,Prairie Express,NB,Standard,Home & Kitchen,47.08,2024-06-12,3,False,2024-06-15,2024-06-14,True,0,accurate,17.14
ORD-037786,2025-08-03,Toronto,Maple Freight,ON,Standard,Electronics,121.74,2025-08-05,2,True,2025-08-09,2025-08-08,True,0,accurate,8.76
ORD-037787,2025-01-26,Montreal,NorthStar Logistics,QC,Express,Home & Kitchen,51.96,2025-01-28,2,True,2025-01-29,2025-01-28,True,0,substitution,23.6
ORD-037788,2024-01-29,Montreal,CanParcel,QC,Express,Home & Kitchen,54.86,2024-01-30,1,True,2024-02-01,2024-02-01,True,0,accurate,21.73
ORD-037789,2024-12-14,Toronto,CanParcel,ON,Standard,Home & Kitchen,38.75,2024-12-16,2,True,2024-12-20,2024-12-18,True,0,accurate,7.62
ORD-037790,2025-02-26,Toronto,NorthStar Logistics,ON,Standard,Home & Kitchen,145.43,2025-02-27,1,True,2025-03-04,2025-03-04,True,0,accurate,9.33
ORD-037791,2025-09-30,Montreal,BudgetHaul,QC,Priority,Electronics,91.51,2025-10-03,3,False,2025-10-02,2025-09-30,True,0,accurate,15.75
ORD-037792,2024-09-04,Vancouver,Maple Freight,BC,Standard,Apparel,158.04,2024-09-07,3,False,2024-09-10,2024-09-10,True,0,accurate,10.5
ORD-037793,2024-05-30,Vancouver,BudgetHaul,BC,Express,Grocery,29.39,2024-06-02,3,False,2024-06-02,2024-05-31,True,0,accurate,22.46
ORD-037794,2024-02-04,Toronto,CanParcel,ON,Express,Electronics,71.92,2024-02-05,1,True,2024-02-07,2024-02-06,True,0,accurate,24.99
ORD-037795,2024-06-22,Toronto,NorthStar Logistics,ON,Standard,Grocery,20.46,2024-06-23,1,True,2024-06-28,2024-06-28,True,0,accurate,7.88
ORD-037796,2024-09-03,Vancouver,Prairie Express,BC,Standard,Home & Kitchen,54.49,2024-09-05,2,True,2024-09-09,2024-09-08,True,0,accurate,9.45
ORD-037797,2024-09-16,Calgary,NorthStar Logistics,AB,Standard,Apparel,170.75,2024-09-18,2,True,2024-09-22,2024-09-20,True,0,accurate,10.02
ORD-037798,2024-11-10,Montreal,NorthStar Logistics,QC,Standard,Electronics,100.27,2024-11-11,1,True,2024-11-16,2024-11-16,True,0,accurate,9.64
ORD-037799,2024-07-04,Calgary,NorthStar Logistics,MB,Standard,Health & Personal Care,78.85,2024-07-06,2,True,2024-07-10,2024-07-09,True,0,damaged,12.33
ORD-037800,2024-10-23,Vancouver,Prairie Express,BC,Priority,Grocery,34.12,2024-10-24,1,True,2024-10-25,2024-10-23,True,0,accurate,13.6
ORD-037801,2024-05-23,Vancouver,Prairie Express,BC,Standard,Apparel,82.83,2024-05-25,2,True,2024-05-29,2024-05-28,True,0,accurate,8.94
ORD-037802,2024-02-07,Montreal,BudgetHaul,QC,Express,Health & Personal Care,115.32,2024-02-10,3,False,2024-02-10,2024-02-08,True,0,accurate,21.77
ORD-037803,2024-05-07,Vancouver,CanParcel,BC,Standard,Apparel,49.97,2024-05-08,1,True,2024-05-13,2024-05-11,True,0,accurate,10.06
ORD-037804,2024-06-14,Toronto,NorthStar Logistics,ON,Standard,Health & Personal Care,62.25,2024-06-16,2,True,2024-06-20,2024-06-18,True,0,accurate,10.29
ORD-037805,2025-04-19,Calgary,NorthStar Logistics,AB,Priority,Grocery,40.03,2025-04-20,1,True,2025-04-21,2025-04-21,True,0,accurate,17.07
ORD-037806,2025-05-18,Calgary,NorthStar Logistics,AB,Standard,Health & Personal Care,23.46,2025-05-20,2,True,2025-05-24,2025-05-22,True,0,accurate,7.53
ORD-037807,2024-04-02,Calgary,NorthStar Logistics,SK,Express,Electronics,100.36,2024-04-04,2,True,2024-04-05,2024-04-03,True,0,accurate,29.86
ORD-037808,2025-03-02,Calgary,Prairie Express,MB,Standard,Home & Kitchen,126.61,2025-03-05,3,False,2025-03-08,2025-03-08,True,0,accurate,12.06
ORD-037809,2024-05-05,Toronto,CanParcel,ON,Express,Grocery,20.83,2024-05-09,4,False,2024-05-08,2024-05-07,True,0,accurate,20.97
ORD-037810,2024-03-24,Toronto,Prairie Express,ON,Standard,Electronics,116.77,2024-03-25,1,True,2024-03-30,2024-03-29,True,0,accurate,9.79
ORD-037811,2025-05-24,Toronto,NorthStar Logistics,ON,Express,Grocery,41.3,2025-05-25,1,True,2025-05-27,2025-05-27,True,0,accurate,20.45
ORD-037812,2025-12-11,Vancouver,NorthStar Logistics,BC,Standard,Apparel,39.4,2025-12-12,1,True,2025-12-17,2025-12-16,True,0,accurate,8.53
ORD-037813,2025-07-13,Calgary,CanParcel,AB,Standard,Health & Personal Care,31.71,2025-07-13,0,True,2025-07-19,2025-07-17,True,0,accurate,8.33
ORD-037814,2024-04-10,Montreal,NorthStar Logistics,QC,Standard,Apparel,58.83,2024-04-12,2,True,2024-04-16,2024-04-14,True,0,accurate,8.94
ORD-037815,2025-08-15,Montreal,CanParcel,QC,Priority,Electronics,77.63,2025-08-15,0,True,2025-08-17,2025-08-16,True,0,accurate,17.06
ORD-037816,2024-02-19,Montreal,CanParcel,NB,Standard,Home & Kitchen,93.25,2024-02-19,0,True,2024-02-25,2024-02-24,True,0,accurate,13.91
ORD-037817,2025-12-23,Montreal,CanParcel,NS,Standard,Grocery,27.61,2025-12-24,1,True,2025-12-29,2025-12-31,False,2,accurate,16.51
ORD-037818,2024-02-04,Toronto,CanParcel,QC,Standard,Health & Personal Care,76.82,2024-02-05,1,True,2024-02-10,2024-02-10,True,0,accurate,10.75
ORD-037819,2025-09-29,Montreal,Prairie Express,ON,Standard,Apparel,66.71,2025-10-01,2,True,2025-10-05,2025-10-04,True,0,substitution,10.02
ORD-037820,2025-02-27,Montreal,Maple Freight,QC,Express,Apparel,84.75,2025-02-28,1,True,2025-03-02,2025-02-28,True,0,accurate,19.23
ORD-037821,2025-07-22,Montreal,CanParcel,PE,Standard,Apparel,24.68,2025-07-24,2,True,2025-07-28,2025-07-26,True,0,accurate,16.12
ORD-037822,2024-12-27,Toronto,BudgetHaul,ON,Standard,Home & Kitchen,131.62,2024-12-30,3,False,2025-01-02,2025-01-05,False,3,accurate,8.76
ORD-037823,2024-10-22,Vancouver,Prairie Express,BC,Standard,Grocery,28.07,2024-10-23,1,True,2024-10-28,2024-10-26,True,0,accurate,9.71
ORD-037824,2025-06-26,Toronto,Prairie Express,MB,Standard,Home & Kitchen,74.62,2025-06-28,2,True,2025-07-02,2025-06-30,True,0,accurate,12.95
ORD-037825,2024-12-05,Montreal,BudgetHaul,ON,Standard,Apparel,79.37,2024-12-07,2,True,2024-12-11,2024-12-09,True,0,accurate,12.38
ORD-037826,2025-05-21,Montreal,Maple Freight,ON,Standard,Electronics,48.28,2025-05-22,1,True,2025-05-27,2025-05-25,True,0,accurate,11.02
ORD-037827,2025-12-02,Calgary,BudgetHaul,AB,Standard,Home & Kitchen,57.62,2025-12-05,3,False,2025-12-08,2025-12-08,True,0,accurate,9.33
ORD-037828,2025-06-23,Calgary,CanParcel,MB,Express,Home & Kitchen,64.73,2025-06-24,1,True,2025-06-26,2025-06-24,True,0,accurate,27.61
ORD-037829,2024-02-10,Calgary,Prairie Express,AB,Standard,Apparel,50.63,2024-02-13,3,False,2024-02-16,2024-02-15,True,0,accurate,8.42
ORD-037830,2024-01-21,Calgary,Maple Freight,MB,Standard,Apparel,102.71,2024-01-22,1,True,2024-01-27,2024-01-27,True,0,accurate,10.36
ORD-037831,2025-07-31,Montreal,Maple Freight,ON,Standard,Electronics,83.21,2025-08-01,1,True,2025-08-06,2025-08-04,True,0,accurate,9.95
ORD-037832,2025-11-04,Montreal,Prairie Express,ON,Standard,Electronics,62.66,2025-11-07,3,False,2025-11-10,2025-11-09,True,0,accurate,11.06
ORD-037833,2024-11-22,Toronto,NorthStar Logistics,QC,Standard,Electronics,190.35,2024-11-24,2,True,2024-11-28,2024-11-26,True,0,accurate,11.76
ORD-037834,2024-06-01,Toronto,CanParcel,ON,Standard,Home & Kitchen,74.27,2024-06-02,1,True,2024-06-07,2024-06-07,True,0,accurate,8.8
ORD-037835,2025-01-11,Vancouver,NorthStar Logistics,AB,Express,Health & Personal Care,64.42,2025-01-13,2,True,2025-01-14,2025-01-13,True,0,accurate,25.28
ORD-037836,2025-08-02,Toronto,BudgetHaul,ON,Standard,Apparel,119.07,2025-08-05,3,False,2025-08-08,2025-08-07,True,0,accurate,10.08
ORD-037837,2024-03-08,Calgary,Maple Freight,AB,Priority,Health & Personal Care,43.79,2024-03-10,2,True,2024-03-10,2024-03-08,True,0,accurate,16.16
ORD-037838,2025-01-30,Calgary,BudgetHaul,MB,Standard,Electronics,140.22,2025-02-01,2,True,2025-02-05,2025-02-08,False,3,accurate,12.07
ORD-037839,2024-09-22,Montreal,NorthStar Logistics,NS,Standard,Electronics,179.73,2024-09-23,1,True,2024-09-28,2024-10-07,False,9,accurate,16.21
ORD-037840,2024-10-30,Toronto,BudgetHaul,PE,Standard,Health & Personal Care,20.23,2024-11-01,2,True,2024-11-05,2024-11-11,False,6,accurate,14.39
ORD-037841,2025-06-22,Toronto,Maple Freight,ON,Express,Home & Kitchen,25.25,2025-06-23,1,True,2025-06-25,2025-06-25,True,0,accurate,20.09
ORD-037842,2024-05-25,Montreal,NorthStar Logistics,QC,Standard,Grocery,53.04,2024-05-26,1,True,2024-05-31,2024-05-31,True,0,accurate,8.87
ORD-037843,2024-02-04,Vancouver,Maple Freight,BC,Express,Home & Kitchen,88.39,2024-02-05,1,True,2024-02-07,2024-02-05,True,0,accurate,21.78
ORD-037844,2024-11-20,Montreal,Prairie Express,QC,Standard,Electronics,64.98,2024-11-22,2,True,2024-11-26,2024-11-24,True,0,accurate,8.0
ORD-037845,2025-12-14,Toronto,NorthStar Logistics,ON,Standard,Electronics,115.96,2025-12-15,1,True,2025-12-20,2025-12-18,True,0,accurate,10.6
ORD-037846,2025-09-13,Calgary,BudgetHaul,SK,Standard,Apparel,76.51,2025-09-17,4,False,2025-09-19,2025-09-19,True,0,accurate,12.7
ORD-037847,2024-05-04,Calgary,Maple Freight,MB,Standard,Electronics,138.31,2024-05-05,1,True,2024-05-10,2024-05-09,True,0,accurate,11.05
ORD-037848,2024-06-04,Montreal,NorthStar Logistics,NB,Standard,Apparel,157.87,2024-06-05,1,True,2024-06-10,2024-06-08,True,0,accurate,16.49
ORD-037849,2024-02-25,Vancouver,Prairie Express,BC,Express,Home & Kitchen,72.64,2024-02-27,2,True,2024-02-28,2024-02-28,True,0,accurate,21.89
ORD-037850,2024-09-07,Toronto,CanParcel,ON,Priority,Health & Personal Care,42.91,2024-09-08,1,True,2024-09-09,2024-09-07,True,0,accurate,17.2
ORD-037851,2025-08-26,Toronto,CanParcel,QC,Standard,Grocery,35.57,2025-08-28,2,True,2025-09-01,2025-09-01,True,0,accurate,11.43
ORD-037852,2025-01-18,Toronto,Prairie Express,ON,Standard,Electronics,147.42,2025-01-19,1,True,2025-01-24,2025-01-23,True,0,accurate,8.91
ORD-037853,2024-04-23,Calgary,Maple Freight,MB,Standard,Apparel,135.69,2024-04-24,1,True,2024-04-29,2024-04-28,True,0,accurate,12.16
ORD-037854,2024-03-01,Montreal,NorthStar Logistics,QC,Priority,Home & Kitchen,105.45,2024-03-02,1,True,2024-03-03,2024-03-01,True,0,accurate,15.12
ORD-037855,2025-11-24,Vancouver,BudgetHaul,BC,Standard,Apparel,88.02,2025-11-28,4,False,2025-11-30,2025-11-29,True,0,accurate,9.15
ORD-037856,2024-09-14,Vancouver,NorthStar Logistics,BC,Express,Electronics,140.72,2024-09-16,2,True,2024-09-17,2024-09-15,True,0,accurate,21.95
ORD-037857,2024-06-26,Montreal,NorthStar Logistics,NS,Priority,Grocery,71.14,2024-06-27,1,True,2024-06-28,2024-06-28,True,0,accurate,27.81
ORD-037858,2024-12-07,Toronto,Maple Freight,NS,Standard,Apparel,51.1,2024-12-09,2,True,2024-12-13,2024-12-15,False,2,accurate,17.41
ORD-037859,2024-05-06,Vancouver,NorthStar Logistics,BC,Standard,Electronics,216.53,2024-05-07,1,True,2024-05-12,2024-05-10,True,0,accurate,9.88
ORD-037860,2025-11-10,Toronto,Maple Freight,ON,Priority,Home & Kitchen,130.64,2025-11-12,2,True,2025-11-12,2025-11-11,True,0,accurate,16.94
ORD-037861,2024-08-05,Toronto,NorthStar Logistics,ON,Standard,Home & Kitchen,72.63,2024-08-06,1,True,2024-08-11,2024-08-10,True,0,accurate,8.3
ORD-037862,2024-05-18,Montreal,Maple Freight,QC,Standard,Electronics,95.68,2024-05-19,1,True,2024-05-24,2024-05-22,True,0,accurate,8.99
ORD-037863,2024-04-06,Toronto,NorthStar Logistics,ON,Standard,Apparel,73.29,2024-04-08,2,True,2024-04-12,2024-04-10,True,0,accurate,7.97
ORD-037864,2024-12-20,Vancouver,Prairie Express,BC,Standard,Health & Personal Care,32.97,2024-12-21,1,True,2024-12-26,2024-12-31,False,5,accurate,8.78
ORD-037865,2025-12-12,Toronto,Maple Freight,ON,Standard,Home & Kitchen,86.83,2025-12-13,1,True,2025-12-18,2025-12-18,True,0,accurate,9.3
ORD-037866,2024-08-01,Toronto,NorthStar Logistics,ON,Standard,Electronics,103.27,2024-08-02,1,True,2024-08-07,2024-08-06,True,0,accurate,9.05
ORD-037867,2024-05-09,Calgary,Maple Freight,MB,Standard,Health & Personal Care,43.21,2024-05-10,1,True,2024-05-15,2024-05-13,True,0,missing item,12.37
ORD-037868,2024-11-02,Calgary,NorthStar Logistics,MB,Standard,Apparel,106.93,2024-11-04,2,True,2024-11-08,2024-11-10,False,2,accurate,11.35
ORD-037869,2024-10-17,Montreal,Prairie Express,NS,Standard,Electronics,164.97,2024-10-19,2,True,2024-10-23,2024-10-22,True,0,accurate,14.35
ORD-037870,2024-09-12,Montreal,Prairie Express,QC,Express,Apparel,57.0,2024-09-15,3,False,2024-09-15,2024-09-13,True,0,accurate,24.37
ORD-037871,2024-11-09,Toronto,Prairie Express,ON,Standard,Apparel,85.88,2024-11-11,2,True,2024-11-15,2024-11-14,True,0,accurate,8.54
ORD-037872,2024-03-14,Toronto,CanParcel,SK,Standard,Electronics,75.98,2024-03-15,1,True,2024-03-20,2024-03-19,True,0,accurate,16.22
ORD-037873,2024-03-17,Toronto,CanParcel,ON,Standard,Electronics,74.78,2024-03-18,1,True,2024-03-23,2024-03-21,True,0,damaged,9.2
ORD-037874,2025-06-04,Toronto,CanParcel,QC,Standard,Home & Kitchen,141.51,2025-06-05,1,True,2025-06-10,2025-06-08,True,0,accurate,11.6
ORD-037875,2025-07-07,Toronto,NorthStar Logistics,ON,Standard,Home & Kitchen,44.84,2025-07-08,1,True,2025-07-13,2025-07-11,True,0,accurate,9.99
ORD-037876,2025-02-08,Vancouver,Maple Freight,BC,Express,Apparel,50.29,2025-02-09,1,True,2025-02-11,2025-02-09,True,0,accurate,24.88
ORD-037877,2024-05-20,Montreal,NorthStar Logistics,NL,Express,Grocery,31.05,2024-05-25,5,False,2024-05-23,2024-05-21,True,0,accurate,41.37
ORD-037878,2024-07-09,Toronto,Maple Freight,QC,Standard,Health & Personal Care,47.85,2024-07-10,1,True,2024-07-15,2024-07-14,True,0,accurate,10.52
ORD-037879,2025-06-07,Toronto,Prairie Express,MB,Standard,Electronics,133.87,2025-06-10,3,False,2025-06-13,2025-06-12,True,0,accurate,16.0
ORD-037880,2024-06-15,Montreal,Maple Freight,QC,Standard,Health & Personal Care,23.06,2024-06-19,4,False,2024-06-21,2024-06-19,True,0,accurate,9.26
ORD-037881,2025-07-29,Calgary,Maple Freight,MB,Standard,Grocery,28.14,2025-08-01,3,False,2025-08-04,2025-08-03,True,0,accurate,10.78
ORD-037882,2024-05-05,Toronto,CanParcel,ON,Priority,Grocery,61.04,2024-05-06,1,True,2024-05-07,2024-05-07,True,0,accurate,16.08
ORD-037883,2025-11-16,Montreal,Maple Freight,ON,Standard,Apparel,59.17,2025-11-18,2,True,2025-11-22,2025-11-20,True,0,accurate,10.92
ORD-037884,2024-01-26,Montreal,NorthStar Logistics,QC,Standard,Apparel,22.0,2024-01-27,1,True,2024-02-01,2024-02-01,True,0,accurate,7.62
ORD-037885,2024-10-12,Vancouver,Maple Freight,BC,Standard,Home & Kitchen,74.92,2024-10-14,2,True,2024-10-18,2024-10-16,True,0,accurate,9.5
ORD-037886,2025-03-17,Montreal,NorthStar Logistics,QC,Standard,Apparel,54.58,2025-03-18,1,True,2025-03-23,2025-03-22,True,0,accurate,8.61
ORD-037887,2025-10-14,Toronto,CanParcel,ON,Express,Electronics,251.82,2025-10-15,1,True,2025-10-17,2025-10-16,True,0,accurate,22.38
ORD-037888,2025-06-20,Montreal,Prairie Express,QC,Express,Health & Personal Care,63.94,2025-06-21,1,True,2025-06-23,2025-06-22,True,0,accurate,22.37
